archivo,marcador,frame,X (px),Y (px)
14,tobillo_derecho,7,1501.89949,756.72187
14,rodilla_derecha,7,1370.71529,651.09122
14,cadera_derecha,7,1262.77222,564.76449
14,hombro_derecho,7,1273.07693,406.93995
15,punta_derecha,0,1022.99709,663.12047
15,talon_derecho,0,1063.91808,630.69257
15,tobillo_derecho,0,1074.99458,649.99675
15,rodilla_derecha,0,1204.73774,679.55034
15,cadera_derecha,0,1185.00835,565.66102
15,hombro_derecho,0,1158.09574,404.88255
15,punta_derecha,1,1075.57102,715.96428
15,talon_derecho,1,1091.6161,662.55509
15,tobillo_derecho,1,1115.12432,679.58671
15,rodilla_derecha,1,1247.7507,674.57964
15,cadera_derecha,1,1188.15079,564.65506
15,hombro_derecho,1,1165.93437,405.01654
15,punta_derecha,2,1173.65112,785.30239
15,talon_derecho,2,1141.00227,715.86605
15,tobillo_derecho,2,1175.06699,721.35617
15,rodilla_derecha,2,1289.82651,661.46203
15,cadera_derecha,2,1198.05347,564.86453
15,hombro_derecho,2,1173.11646,408.53466
15,punta_derecha,3,1297.6902,821.61669
15,talon_derecho,3,1228.3271,773.65203
15,tobillo_derecho,3,1256.59927,760.88403
15,rodilla_derecha,3,1308.08819,651.58882
15,cadera_derecha,3,1212.27596,565.69031
15,hombro_derecho,3,1181.39145,412.37341
15,punta_derecha,4,1418.088,806.58772
15,talon_derecho,4,1335.80132,802.34083
15,tobillo_derecho,4,1350.47562,777.41766
15,rodilla_derecha,4,1314.01096,640.90374
15,cadera_derecha,4,1218.96618,562.94595
15,hombro_derecho,4,1189.63772,414.13324
15,punta_derecha,5,1490.72559,771.39885
15,talon_derecho,5,1420.10914,786.52612
15,tobillo_derecho,5,1423.07121,759.59477
15,rodilla_derecha,5,1317.54375,635.71353
15,cadera_derecha,5,1221.87172,563.05623
15,hombro_derecho,5,1191.24699,414.98107
16,punta_derecha,0,978.27095,654.95032
16,talon_derecho,0,1039.23077,625.44063
16,tobillo_derecho,0,1047.02797,646.90903
16,rodilla_derecha,0,1184.46796,698.32312
16,cadera_derecha,0,1200.79273,577.66324
16,hombro_derecho,0,1186.21147,391.51015
16,punta_derecha,1,1020.87009,700.95932
16,talon_derecho,1,1064.20601,651.80614
16,tobillo_derecho,1,1080.44506,674.51231
16,rodilla_derecha,1,1231.12656,699.1019
16,cadera_derecha,1,1203.68568,576.08629
16,hombro_derecho,1,1190.53894,391.79632
16,punta_derecha,2,1105.21511,779.97791
16,talon_derecho,2,1106.22963,710.33145
16,tobillo_derecho,2,1136.96457,724.4679
16,rodilla_derecha,2,1283.57735,693.44332
16,cadera_derecha,2,1212.91557,572.75164
16,hombro_derecho,2,1200.20359,392.84972
16,punta_derecha,3,1230.42263,851.35831
16,talon_derecho,3,1178.93532,779.77623
16,tobillo_derecho,3,1214.22958,776.37933
16,rodilla_derecha,3,1323.57811,680.7225
16,cadera_derecha,3,1226.85631,573.04634
16,hombro_derecho,3,1210.46379,394.7877
16,punta_derecha,4,1374.61487,859.08442
16,talon_derecho,4,1285.21156,840.83223
16,tobillo_derecho,4,1311.03985,816.40615
16,rodilla_derecha,4,1336.27018,667.67789
16,cadera_derecha,4,1234.75651,570.53122
16,hombro_derecho,4,1220.10292,396.99084
16,punta_derecha,5,1476.68873,816.08228
16,talon_derecho,5,1408.90308,843.53519
16,tobillo_derecho,5,1415.9951,811.36741
16,rodilla_derecha,5,1337.78629,655.8216
16,cadera_derecha,5,1240.97042,566.7428
16,hombro_derecho,5,1226.00075,398.6664
16,punta_derecha,6,1557.88536,791.6421
16,talon_derecho,6,1479.04873,814.38232
16,tobillo_derecho,6,1474.6804,786.54099
16,rodilla_derecha,6,1347.70615,656.56453
16,cadera_derecha,6,1242.59056,566.95478
16,hombro_derecho,6,1231.2751,401.44101
16,punta_derecha,7,1574.06181,725.1451
16,talon_derecho,7,1518.74336,771.5545
16,tobillo_derecho,7,1507.91061,784.07473
16,rodilla_derecha,7,1359.88998,648.77347
16,cadera_derecha,7,1242.82803,566.1254
16,hombro_derecho,7,1242.82001,401.73558
17,punta_derecha,0,955.68563,684.88679
17,talon_derecho,0,1003.59627,641.41666
17,tobillo_derecho,0,1016.04824,663.9422
17,rodilla_derecha,0,1152.9649,706.83683
17,cadera_derecha,0,1156.83918,577.33976
17,hombro_derecho,0,1132.20806,388.55894
17,punta_derecha,1,1003.44017,721.09514
17,talon_derecho,1,1039.96204,667.35622
17,tobillo_derecho,1,1055.94315,686.35141
17,rodilla_derecha,1,1204.81018,705.09348
17,cadera_derecha,1,1161.68919,577.26464
17,hombro_derecho,1,1142.73823,389.26563
17,punta_derecha,2,1091.08486,788.10596
17,talon_derecho,2,1084.16233,713.94374
17,tobillo_derecho,2,1115.78327,726.19959
17,rodilla_derecha,2,1256.2508,691.03596
17,cadera_derecha,2,1171.37627,577.07506
17,hombro_derecho,2,1155.22888,391.30277
17,punta_derecha,3,1215.78518,844.56825
17,talon_derecho,3,1160.90115,780.57851
17,tobillo_derecho,3,1194.50798,775.04848
17,rodilla_derecha,3,1287.90699,676.38447
17,cadera_derecha,3,1185.7996,575.22665
17,hombro_derecho,3,1167.13943,391.81242
17,punta_derecha,4,1331.023635,826.241315
17,talon_derecho,4,1276.54701,829.3112
17,tobillo_derecho,4,1305.00652,807.96716
17,rodilla_derecha,4,1304.78256,661.50935
17,cadera_derecha,4,1194.24431,569.52134
17,hombro_derecho,4,1167.63187,399.12986
17,punta_derecha,5,1446.26209,807.91438
17,talon_derecho,5,1373.31871,825.53379
17,tobillo_derecho,5,1383.15926,798.5501
17,rodilla_derecha,5,1311.64227,650.59992
17,cadera_derecha,5,1206.47243,569.108
17,hombro_derecho,5,1171.56898,401.76921
17,punta_derecha,6,1521.0664,798.86913
17,talon_derecho,6,1447.06203,804.64687
17,tobillo_derecho,6,1439.51466,774.39116
17,rodilla_derecha,6,1318.55186,648.20782
17,cadera_derecha,6,1202.34592,569.51142
17,hombro_derecho,6,1175.58964,403.03134
18,punta_derecha,0,920.20987,677.84838
18,talon_derecho,0,970.89077,636.63864
18,tobillo_derecho,0,982.28714,656.28097
18,rodilla_derecha,0,1123.53275,692.05331
18,cadera_derecha,0,1126.48212,563.81293
18,hombro_derecho,0,1112.68661,383.62603
18,punta_derecha,1,980.91831,732.62151
